,Country/region,Site,Site id,Depth (m),svo (kN/m2),s¢vo (kN/m2),s¢p (kN/m2),OCR ,LL (%) ,PL (%),PI (%) ,w (%) ,LI ,qc (kN/m2),qt (kN/m2),u0 (kN/m2),u2 (kN/m2),Bq ,St,"su,CIUC/s¢v0 ","su,CIUC (kN/m2)","su,CK0UC/s¢v0 ","su,CK0UC (kN/m2)","su,DSS/s¢v0 ","su,DSS (kN/m2)","su,CIUE/s¢v0 ","su,CIUE (kN/m2)","su,CK0UE/s¢v0 ","su,CK0UE (kN/m2)","su,UU/s¢v0 ","su,UU (kN/m2)","remolded su,UU (kN/m2)","su,UC/s¢v0 ","su,UC (kN/m2)","remolded su,UC (kN/m2)","su,VST/s¢v0 ","su,VST (kN/m2)","remolded su,VST (kN/m2)",Remolded su (kN/m2),su(mob)/s¢v0 ,su(mob) (kN/m2),su_mean,type
4552,USA,Boston,628.0,,,264.0625,264.0625,1.0,39.0,21.0,18.0,36.0,0.833333333,,,,,,,0.32,84.5,,,,,,,,,0.1856,49.01,,,,,,,,,0.16704,44.109,29.715273333333332,CL
4553,USA,Lagunillas,628.0,,,58.75,76.375,1.3,61.0,24.0,37.0,,,,,,,,,0.4,23.5,,,,,,,,,0.3,17.625,,,,,,,,,0.1908,11.2095,8.870883333333333,CH
4554,USA,Lagunillas,628.0,,,59.26829268,77.04878049,1.3,61.0,24.0,37.0,,,,,,,,,0.41,24.3,,,,,,,,,0.2624,15.552,,,,,,,,,0.20252,12.00301463,8.788322438333333,CH
4555,Japan,Kawasaki,628.0,,,156.3265306,187.5918367,1.2,65.0,34.0,31.0,,,,,,,,,0.49,76.6,,,,,,,,,0.3136,49.024,,,,,,,,,0.29628,46.31642449,28.84005074833333,MH
4556,Japan,Kawasaki,628.0,,,184.0,220.8,1.2,68.0,32.0,36.0,,,,,,,,,0.45,82.8,,,,,,,,,0.261,48.024,,,,,,,,,0.2494,45.8896,29.612333333333336,CH
4557,Japan,Kawasaki,628.0,,,247.2916667,296.75,1.2,70.0,27.0,43.0,,,,,,,,,0.48,118.7,,,,,,,,,0.2736,67.659,,,,,,,,,0.28456,70.36931667,42.961079445,CH
4558,USA,Beaumont,628.0,,,47.46835443,356.0126582,7.5,61.0,21.0,40.0,25.0,0.1,,,,,,,1.58,75.0,,,,,,,,,1.896,90.0,,,,,,,,,1.57376,74.70379747,40.79225957833333,CH
4559,USA,Montgomery,628.0,,,142.1052632,568.4210526,4.0,31.0,15.0,16.0,20.0,0.3125,,,,,,,1.14,162.0,,,,,,,,,0.8436,119.88,,,,,,,,,1.05808,150.3587368,72.54673613333334,CL
4560,Canada,Hamilton,628.0,,,41.20689655,131.862069,3.2,32.0,18.0,14.0,30.0,0.857142857,,,,,,,1.16,47.8,,,,,,,,,0.9512,39.196,,,,,,,,,1.08152,44.56608276,22.459133793333333,CL
4561,Canada,Hamilton,628.0,,,68.76712329,151.2876712,2.2,44.0,24.0,20.0,31.0,0.35,,,,,,,0.73,50.2,,,,,,,,,0.6789,46.686,,,,,,,,,0.57756,39.71713973,23.098266621666667,CL
4562,Canada,Hamilton,628.0,,,101.1538462,121.3846154,1.2,39.0,22.0,17.0,33.0,0.647058824,,,,,,,0.78,78.9,,,,,,,,,0.429,43.395,,,,,,,,,0.63616,64.35003077,31.415031795000004,CL
4563,USA,Lackland,628.0,,,38.78378378,193.9189189,5.0,60.0,18.0,42.0,,,,,,,,,1.48,57.4,,,,,,,,,1.2432,48.216,,,,,,,,,1.45656,56.49090811,27.714444685,CH
4564,USA,Lackland,628.0,,,76.78571429,368.5714286,4.8,73.0,23.0,50.0,30.0,0.14,,,,,,,1.12,86.0,,,,,,,,,1.064,81.7,,,,,,,,,1.03464,79.44557143,41.727368571666666,CH
4565,USA,Lackland,628.0,,,100.0,650.0,6.5,86.0,28.0,58.0,29.0,0.017241379,,,,,,,1.6,160.0,,,,,,,,,1.808,180.8,,,,,,,,,1.5972,159.72,84.25419999999998,CH
4566,USA,Lackland,628.0,,,143.537415,1220.068027,8.5,95.0,27.0,68.0,29.0,0.029411765,,,,,,,1.47,211.0,,,,,,,,,1.4112,202.56,,,,,,,,,1.44484,207.3885986,104.21243976666666,CH
4567,Brazil,"Rio de Janeior, Guanabara Bay",628.0,,,10.0,21.0,2.1,135.0,50.0,85.0,170.0,1.411764706,,,,,,2.6,0.62,6.2,,,,,,,,,0.5146,5.146,1.979230769,,,,,,,1.979230769,0.44864,4.4864,2.67176269225,
4568,Brazil,"Rio de Janeior, Guanabara Bay",628.0,,,15.88235294,31.76470588,2.0,125.0,60.0,65.0,140.0,1.230769231,,,,,,2.6,0.51,8.1,,,,,,,,,0.3723,5.913,2.274230769,,,,,,,2.274230769,0.31972,5.077905882,3.1051734274999996,
4569,Brazil,"Rio de Janeior, Guanabara Bay",628.0,,,22.82608696,38.80434783,1.7,110.0,45.0,65.0,125.0,1.230769231,,,,,,2.6,0.46,10.5,,,,,,,,,0.3174,7.245,2.786538462,,,,,,,2.786538462,0.26112,5.960347826,3.78961809375,
4570,Brazil,"Rio de Janeior, Guanabara Bay",628.0,,,30.0,51.0,1.7,90.0,35.0,55.0,110.0,1.363636364,,,,,,2.6,0.44,13.2,,,,,,,,,0.286,8.58,3.3,,,,,,,3.3,0.23768,7.1304,4.55926,CH
4571,USA,Sounth Padre Island,628.0,,,143.5,172.2,1.2,57.0,26.0,31.0,29.0,0.096774194,,,,,,,0.6,86.1,,,,,,,,,0.366,52.521,,,,,,,,,0.4252,61.0162,33.50473333333333,CH
4572,USA,Sounth Padre Island,628.0,,,266.6666667,293.3333333,1.1,55.0,27.0,28.0,25.0,-0.071428571,,,,,,,0.51,136.0,,,,,,,,,0.2397,63.92,,,,,,,,,0.31972,85.25866667,47.708014444999996,CH
4573,USA,St. Alban ,628.0,,,16.46464646,34.57575758,2.1,48.0,23.0,25.0,100.0,3.08,,,,,,,0.99,16.3,,,,,,,,,0.8811,14.507,,,,,,,,,0.88228,14.52642828,8.014468046666666,CL
4574,USA,St. Alban ,628.0,,,32.23529412,74.14117647,2.3,40.0,18.0,22.0,62.0,2.0,,,,,,,0.85,27.4,,,,,,,,,0.7565,24.386,,,,,,,,,0.7182,23.15138824,12.877014706666666,CL
4575,USA,St. Alban ,628.0,,,39.78494624,95.48387097,2.4,30.0,14.0,16.0,48.0,2.125,,,,,,,0.93,37.0,,,,,,,,,0.9486,37.74,,,,,,,,,0.81196,32.30378495,18.289057491666668,CL
4576,USA,Boston,628.0,,,,,18.0,38.0,18.0,20.0,,,,,,,,7.5,1.7,125.5,,,,,,,,,1.479,109.185,14.558,,,,,,,14.558,,147.086,59.15228571428572,CL
4577,USA,Boston,628.0,,,,,12.0,38.0,18.0,20.0,,,,,,,,7.5,1.4,101.0,,,,,,,,,1.498,108.07,14.40933333,,,,,,,14.40933333,,118.372,51.30838095142858,CL
4578,USA,Boston,628.0,,,,,3.2,38.0,18.0,20.0,,,,,,,,7.5,0.72,61.6,,,,,,,,,0.54,46.2,6.16,,,,,,,6.16,,72.1952,27.6536,CL
4579,USA,Boston,628.0,,,,,1.0,38.0,18.0,20.0,,,,,,,,7.5,0.32,85.0,,,,,,,,,0.1792,47.6,6.346666667,,,,,,,6.346666667,0.16128,42.84,23.59922666675,CL
4580,USA,Laboratory result ,628.0,,,98.046875,882.421875,9.0,45.0,35.0,10.0,,,,,,,,,1.28,225.0,,,,,,,,,1.3952,245.25,,,,,,,,,2.41152988,236.4429688,118.62994978,ML
4581,USA,Laboratory result ,628.0,,,136.4864865,1228.378378,9.0,45.0,35.0,10.0,,,,,,,,,1.03,100.0,,,,,,,,,0.7622,74.0,,,,,,,,,0.580693069,79.25675676,42.60494163816667,ML
4582,USA,Hackensack Valley,628.0,,,101.6666667,183.0,1.8,44.0,9.0,35.0,35.0,0.742857143,,,,,,,0.6,27.0,,,,,,,,,0.588,26.46,,,,,,,,,0.033252459,3.380666667,9.676986521000002,CL
4583,USA,Santa Barbara,628.0,,,236.1111111,377.7777778,1.6,63.0,28.0,35.0,45.0,0.485714286,,,,,,,0.36,85.0,,,,,,,,,0.27,26.25,,,,,,,,,0.216,51.0,27.182666666666666,CH
4584,USA,Channel,628.0,,,865.3846154,1038.461538,1.2,55.0,27.0,28.0,30.0,0.107142857,,,,,,,0.26,225.0,,,,,,,,,0.1664,24.32,,,,,,,,,0.0252928,21.888,45.27661546666666,CH
4585,USA,Lakeland,628.0,,,243.902439,268.2926829,1.1,32.0,22.0,10.0,32.0,1.0,,,,,,,0.41,100.0,,,,,,,,,0.1845,19.35,,,,,,,,,0.0714015,17.415,22.905150250000002,CL
4586,USA,San Francisco Bay Mud,628.0,,,62.79069767,87.90697674,1.4,88.0,43.0,45.0,92.0,1.088888889,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,0.43,MH
4587,USA,San Francisco Bay Mud,628.0,,,79.54545455,103.4090909,1.3,90.0,45.0,45.0,95.0,1.111111111,,,,,,,0.44,,,,,,,,,,,,,,,,,,,,,,0.44,MH
4588,USA,San Francisco ,628.0,,,69.09090909,96.72727273,1.4,83.0,45.0,38.0,92.0,1.236842105,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,0.55,MH
4589,USA,San Francisco ,628.0,,,87.75510204,105.3061224,1.2,70.0,40.0,30.0,72.0,1.066666667,,,,,,,0.49,,,,,,,,,,,,,,,,,,,,,,0.49,MH
4590,USA,Boston,628.0,,,,,4.0,41.0,20.0,21.0,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,0.91,CL
4591,USA,Boston,628.0,,,,,2.0,41.0,20.0,21.0,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,0.55,CL
4592,USA,Boston,628.0,,,,,1.0,41.0,20.0,21.0,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,0.31,CL
4593,USA,Anacostia,628.0,,,74.34782609,156.1304348,2.1,67.0,32.0,35.0,60.0,0.8,,,,,,,0.46,34.2,,,,,,,,,0.2438,18.126,,,,,,,,,0.26112,19.41370435,12.117437391666668,CH
4594,USA,Anacostia,628.0,,,186.5625,391.78125,2.1,83.0,57.0,26.0,80.0,0.884615385,,,,,,,0.32,59.7,,,,,,,,,0.1216,22.686,,,,,,,,,0.10944,20.4174,17.225740000000002,MH
4595,USA,Tuckerton,628.0,,,64.03940887,512.3152709,8.0,42.0,22.0,20.0,42.0,1.0,,,,,,,2.03,130.0,,,,,,,,,2.1924,140.4,,,,,,,,,2.10116,134.5570443,68.54676738333332,CL
4596,USA,Tuckerton,628.0,,,73.5042735,382.2222222,5.2,57.0,37.0,20.0,55.0,0.9,,,,,,,1.17,86.0,,,,,,,,,1.0062,73.96,,,,,,,,,1.09324,80.35781197,40.59787532833334,MH
4597,Canada,Tuckerton,628.0,,,100.0,400.0,4.0,78.0,28.0,50.0,58.0,0.6,,,,,,,1.16,116.0,,,,,,,,,0.986,98.6,,,,,,,,,1.08152,108.152,54.329919999999994,CH
4598,Canada,Ottawa,628.0,,,90.27777778,279.8611111,3.1,46.0,14.0,32.0,72.0,0.935483871,,,,,,26.0,1.08,97.5,,,,,,,,,1.2744,115.05,4.425,,,,,,,4.425,0.98776,89.17277778,39.23936722250001,CL
4599,Canada,Ottawa,628.0,,,115.1960784,253.4313725,2.2,33.0,8.0,25.0,68.0,2.4,,,,,,80.0,1.02,117.5,,,,,,,,,0.9486,109.275,1.3659375,,,,,,,1.3659375,0.91744,105.6854902,42.25980065,CL
4600,Canada,Ottawa,628.0,,,131.5789474,263.1578947,2.0,34.0,9.0,25.0,51.0,1.68,,,,,,114.0,0.95,125.0,,,,,,,,,0.589,77.5,0.679824561,,,,,,,0.679824561,0.8354,109.9210526,39.51938771525,CL
4601,Canada,Ottawa,628.0,,,150.0,300.0,2.0,27.0,5.0,22.0,36.0,1.409090909,,,,,,128.0,0.7,105.0,,,,,,,,,0.511,76.65,0.598828125,,,,,,,0.598828125,0.5424,81.36,33.24513203125,CL
4602,Canada,Ottawa,628.0,,,169.1176471,270.5882353,1.6,38.0,28.0,10.0,52.0,2.4,,,,,,84.0,0.68,115.0,,,,,,,,,0.442,74.75,0.889880952,,,,,,,0.889880952,0.51896,87.76529412,35.117002002999996,ML
4603,UK,Madingley,628.0,,,44.20600858,884.1201717,20.0,67.0,23.0,44.0,31.0,0.181818182,,,,,,,2.33,103.0,,,,,,,,,2.1669,95.79,,,,,,,,,2.45276,108.4267296,52.36106493333333,CH
4604,UK,Madingley,628.0,,,58.14977974,1046.696035,18.0,68.0,26.0,42.0,30.0,0.095238095,,,,,,,2.27,132.0,,,,,,,,,2.2473,130.68,,,,,,,,,2.38244,138.5383612,68.01968353333334,CH
4605,UK,Madingley,628.0,,,70.0,980.0,14.0,74.0,29.0,45.0,29.0,,,,,,,,2.0,140.0,,,,,,,,,1.98,138.6,,,,,,,,,2.066,144.62,71.54433333333333,CH
4606,USA,Southeastern Texas,628.0,,,201.954023,1312.701149,6.5,67.0,30.0,37.0,30.0,,,,,,,,0.87,175.7,,,,,,,,,0.8961,180.971,,,,,,,,,0.74164,149.7771816,84.82598693333334,CH
4607,USA,Southeastern Texas,628.0,,,226.6666667,1314.666667,5.8,64.0,23.0,41.0,23.0,,,,,,,,0.75,170.0,,,,,,,,,0.5325,120.7,,,,,,,,,0.601,136.2266667,71.46836111666667,CH
4608,USA,Southeastern Texas,628.0,,,251.5625,729.53125,2.9,61.0,12.0,49.0,26.0,0.285714286,,,,,,,0.64,161.0,,,,,,,,,0.5312,133.63,,,,,,,,,0.47208,118.757625,69.1718175,CH
4609,USA,Empire,628.0,,,318.8888889,382.6666667,1.2,83.0,26.0,57.0,45.0,0.333333333,,,,,,,0.27,86.1,,,,,,,,,0.1431,45.633,,,,,,,,,0.12879,41.0697,28.890765,CH
4610,USA,Chicago,628.0,,,121.2765957,2668.085106,22.0,29.0,16.0,13.0,13.0,-0.230769231,,,,,,,2.35,285.0,,,,,,,,,2.867,347.7,,,,,,,,,2.4762,300.3051064,156.78305106666667,CL
4611,Mexico,Gulf of Mexico,629.0,,,38.37209302,134.3023256,3.5,111.0,31.0,80.0,71.0,0.5,,,,,,2.5,0.86,33.0,,,,,,,,,,,,0.688,26.4,10.56,,,,10.56,0.688,26.4,13.6445,
4612,Mexico,Gulf of Mexico,629.0,,,225.2941176,247.8235294,1.1,73.0,23.0,50.0,43.0,0.4,,,,,,2.5,0.34,76.6,,,,,,,,,,,,0.1734,39.066,15.6264,,,,15.6264,0.1734,39.066,23.333949999999998,CH
4613,Mexico,Gulf of Mexico,629.0,,,371.3793103,445.6551724,1.2,85.0,20.0,65.0,43.0,0.353846154,,,,,,2.5,0.29,107.7,,,,,,,,,,,,0.1421,52.773,21.1092,,,,21.1092,0.1421,52.773,32.004825000000004,CH
4614,USA,Skabo,629.0,,,102.2222222,122.6666667,1.2,,,,,0.65,,,,,,5.0,0.45,46.0,,,,,,,,,,,,0.315,32.2,6.44,,,,6.44,0.315,32.2,15.545,
4615,USA,Gota Vallet,629.0,,,33.33333333,400.0,12.0,,,,68.0,2.266666667,,,,,,50.0,1.44,48.0,,,,,,,,,,,,1.224,40.8,0.816,,,,0.816,1.224,40.8,16.89,
4616,USA,Gota Vallet,629.0,,,76.31578947,137.3684211,1.8,58.0,25.0,33.0,78.0,1.606060606,,,,,,50.0,0.76,58.0,,,,,,,,,,,,0.4484,34.22,0.6844,,,,0.6844,0.4484,34.22,16.1832,CH
4617,USA,Gota Vallet,629.0,,,134.6153846,201.9230769,1.5,58.0,29.0,29.0,70.0,1.413793103,,,,,,50.0,0.52,70.0,,,,,,,,,,,,0.3432,46.2,0.924,,,,0.924,0.3432,46.2,20.681800000000003,CH
4618,USA,Gota Vallet,629.0,,,100.0,150.0,1.5,52.0,15.0,37.0,74.0,1.594594595,,,,,,50.0,0.32,32.0,,,,,,,,,,,,0.1312,13.12,0.2624,,,,0.2624,0.1312,13.12,7.418399999999999,CH
4619,Norway,Drammen,629.0,,,132.3529412,172.0588235,1.3,31.0,16.0,15.0,34.0,1.2,,,,,,9.0,0.34,45.0,,,,,,,,,,,,0.272,36.0,4.0,,,,4.0,0.272,36.0,15.7355,CL
4620,Norway,Drammen,629.0,,,181.8181818,200.0,1.1,33.0,19.0,14.0,32.0,0.928571429,,,,,,9.0,0.33,60.0,,,,,,,,,,,,0.132,24.0,2.666666667,,,,2.666666667,0.132,24.0,14.240916666750001,CL
4621,Canada,Sault Ste. Marie,629.0,,,208.6956522,250.4347826,1.2,51.0,23.0,28.0,45.0,0.785714286,,,,,,8.0,0.23,48.0,,,,,,,,,,,,0.115,24.0,3.0,,,,3.0,0.115,24.0,12.8075,CH
4622,Canada,Hamilton,629.0,,,40.50847458,129.6271186,3.2,36.0,24.0,12.0,33.0,0.75,,,,,,,1.18,47.8,,,,,,,,,,,,1.4278,57.838,,,,,,1.4278,57.838,27.9186,CL
4623,Canada,Hamilton,629.0,,,68.76712329,171.9178082,2.5,28.0,16.0,12.0,26.0,0.833333333,,,,,,,0.73,50.2,,,,,,,,,,,,0.73,50.2,,,,,,0.73,50.2,25.465000000000003,CL
4624,Canada,Hamilton,629.0,,,101.1538462,151.7307692,1.5,45.0,25.0,20.0,32.0,0.35,,,,,,,0.78,78.9,,,,,,,,,,,,0.5226,52.863,,,,,,0.5226,52.863,31.075200000000006,CL
4625,Canada,Hamilton,629.0,,,128.3333333,141.1666667,1.1,46.0,27.0,19.0,36.0,0.473684211,,,,,,,0.6,77.0,,,,,,,,,,,,0.402,51.59,,,,,,0.402,51.59,30.263999999999996,CL
4626,USA,South Padre Island,629.0,,,164.6551724,197.5862069,1.2,57.0,26.0,31.0,29.0,0.096774194,,,,,,,0.58,95.5,,,,,,,,,,,,0.232,38.2,,,,,,0.232,38.2,28.824,CH
4627,USA,South Padre Island,629.0,,,295.6521739,354.7826087,1.2,55.0,27.0,28.0,25.0,-0.071428571,,,,,,,0.46,136.0,,,,,,,,,,,,0.2208,65.28,,,,,,0.2208,65.28,44.57693333333333,CH
4628,USA,South Padre Island,629.0,,,309.6153846,1981.538462,6.4,57.0,29.0,28.0,24.0,-0.178571429,,,,,,,,,,,,,,,,,,,,0.364,112.7,,,,,,0.364,112.7,56.532000000000004,CH
4629,Norway,Kars,629.0,,,42.17687075,295.2380952,7.0,51.0,23.0,28.0,45.0,0.785714286,,,,,,,1.47,62.0,,,,,,,,,,,,1.2495,52.7,,,,,,1.2495,52.7,28.5615,CH
4630,Norway,Kars,629.0,,,66.66666667,166.6666667,2.5,56.0,38.0,18.0,65.0,1.5,,,,,,,0.72,48.0,,,,,,,,,,,,0.5976,39.84,,,,,,0.5976,39.84,21.5992,MH
4631,Canada,Ottawa,629.0,,,90.27777778,279.8611111,3.1,46.0,14.0,32.0,72.0,1.8125,,,,,,26.0,1.08,97.5,,,,,,,,,,,,0.8856,79.95,3.075,,,,3.075,0.8856,79.95,33.30015,CL
4632,Canada,Ottawa,629.0,,,115.1960784,253.4313725,2.2,33.0,8.0,25.0,68.0,2.4,,,,,,80.0,1.02,117.5,,,,,,,,,,,,0.714,82.25,1.028125,,,,1.028125,0.714,82.25,35.813031249999995,CL
4633,Canada,Ottawa,629.0,,,131.5789474,263.1578947,2.0,34.0,9.0,25.0,51.0,1.68,,,,,,114.0,0.95,125.0,,,,,,,,,,,,0.722,95.0,0.833333333,,,,0.833333333,0.722,95.0,39.882583333250004,CL
4634,Canada,Ottawa,629.0,,,150.0,300.0,2.0,27.0,5.0,22.0,36.0,1.409090909,,,,,,128.0,0.7,105.0,,,,,,,,,,,,0.546,81.9,0.63984375,,,,0.63984375,0.546,81.9,33.9839609375,CL
4635,Canada,Ottawa,629.0,,,169.1176471,270.5882353,1.6,38.0,28.0,10.0,52.0,2.4,,,,,,84.0,0.68,115.0,,,,,,,,,,,,0.5236,88.55,1.054166667,,,,1.054166667,0.5236,88.55,36.99194166675,ML
4636,USA,Southeastern Texas,629.0,,,201.954023,1312.701149,6.5,67.0,30.0,37.0,30.0,,,,,,,,0.87,175.7,,,,,,,,,,,,0.7221,145.831,,,,,,0.7221,145.831,78.27936666666666,CH
4637,USA,Southeastern Texas,629.0,,,226.6666667,1314.666667,5.8,64.0,23.0,41.0,23.0,,,,,,,,0.75,170.0,,,,,,,,,,,,0.705,159.8,,,,,,0.705,159.8,81.96,CH
4638,USA,Southeastern Texas,629.0,,,251.5625,729.53125,2.9,61.0,12.0,49.0,26.0,0.285714286,,,,,,,0.64,161.0,,,,,,,,,,,,0.352,88.55,,,,,,0.352,88.55,56.57399999999999,CH
4639,USA,Empire,629.0,,,318.8888889,382.6666667,1.2,83.0,26.0,57.0,46.0,0.350877193,,,,,,,0.27,86.1,,,,,,,,,,,,0.1215,38.745,,,,,,0.1215,38.745,27.350499999999997,CH
4640,USA,Empire ,629.0,,,78.0,1326.0,17.0,31.0,14.0,17.0,13.0,-0.058823529,,,,,,,2.5,195.0,,,,,,,,,,,,2.3,179.4,,,,,,2.3,179.4,93.48333333333335,CL
4641,USA,Chicago,629.0,,,121.6216216,2432.432432,20.0,29.0,16.0,13.0,13.0,-0.230769231,,,,,,,2.22,270.0,,,,,,,,,,,,2.3532,286.2,,,,,,2.3532,286.2,141.55440000000002,CL
4642,USA,Chicago,629.0,,,150.0,5850.0,39.0,23.0,14.0,9.0,10.0,-0.444444444,,,,,,,,,,,,,,,,,,,,2.4,360.0,,,,,,2.4,360.0,181.2,CL
4643,,,630.0,,,,,1.0,44.0,9.0,35.0,35.0,0.742857143,,,,,,,0.219998,,0.287667,,,,,,,,,,,,,,,,,,0.1319988,,0.21322126666666666,CL
4644,,,630.0,,,,,1.0,63.0,28.0,35.0,45.0,0.485714286,,,,,,,0.221267,,0.201733,,,,,,,,,,,,,,,,,,0.1327602,,0.18525339999999998,CH
4645,,,630.0,,,,,1.0,55.0,27.0,28.0,30.0,0.107142857,,,,,,,0.223382,,0.226958,,,,,,,,,,,,,,,,,,0.1340292,,0.1947897333333333,CH
4646,,,630.0,,,,,1.0,32.0,22.0,10.0,32.0,1.0,,,,,,,0.224228,,0.287239,,,,,,,,,,,,,,,,,,0.1345368,,0.21533460000000001,CL
4647,,,630.0,,,,,1.0,88.0,43.0,45.0,92.0,1.088888889,,,,,,,0.238188,,0.303058,,,,,,,,,,,,,,,,,,0.1429128,,0.22805293333333335,MH
4648,,,630.0,,,,,1.0,90.0,45.0,45.0,95.0,1.111111111,,,,,,,0.251725,,0.243204,,,,,,,,,,,,,,,,,,0.151035,,0.21532133333333334,MH
4649,,,630.0,,,,,1.0,83.0,45.0,38.0,92.0,1.236842105,,,,,,,0.261878,,0.263725,,,,,,,,,,,,,,,,,,0.1571268,,0.22757660000000002,MH
4650,,,630.0,,,,,1.0,70.0,40.0,30.0,72.0,1.066666667,,,,,,,0.282183,,0.254747,,,,,,,,,,,,,,,,,,0.1693098,,0.2354132666666667,MH
4651,,,630.0,,,,,1.0,41.0,20.0,21.0,,,,,,,,,0.284298,,0.276979,,,,,,,,,,,,,,,,,,0.1705788,,0.24395193333333334,CL
4652,,,630.0,,,,,1.0,41.0,20.0,21.0,,,,,,,,,0.290644,,0.261587,,,,,,,,,,,,,,,,,,0.1743864,,0.24220580000000003,CL
4653,,,630.0,,,,,1.0,41.0,20.0,21.0,,,,,,,,,0.293182,,0.330847,,,,,,,,,,,,,,,,,,0.1759092,,0.2666460666666666,CL
4654,,,630.0,,,,,1.0,67.0,32.0,35.0,60.0,0.8,,,,,,,0.310103,,0.250472,,,,,,,,,,,,,,,,,,0.1860618,,0.24887893333333336,CH
4655,,,630.0,,,,,1.0,83.0,57.0,26.0,80.0,0.884615385,,,,,,,0.311795,,0.327855,,,,,,,,,,,,,,,,,,0.187077,,0.27557566666666666,MH
4656,,,630.0,,,,,1.0,42.0,22.0,20.0,42.0,1.0,,,,,,,0.311795,,0.288522,,,,,,,,,,,,,,,,,,0.187077,,0.2624646666666666,CL
4657,,,630.0,,,,,1.0,57.0,37.0,20.0,55.0,0.9,,,,,,,0.319833,,0.312891,,,,,,,,,,,,,,,,,,0.1918998,,0.27487459999999997,MH
4658,,,630.0,,,,,1.0,78.0,28.0,50.0,58.0,0.6,,,,,,,0.324909,,0.255602,,,,,,,,,,,,,,,,,,0.1949454,,0.25848546666666666,CH
4659,,,630.0,,,,,1.0,76.0,14.0,62.0,72.0,0.935483871,,,,,,,0.325332,,0.271848,,,,,,,,,,,,,,,,,,0.1951992,,0.26412640000000004,CH
4660,,,630.0,,,,,1.0,33.0,8.0,25.0,68.0,2.4,,,,,,,0.332523,,0.349231,,,,,,,,,,,,,,,,,,0.1995138,,0.29375593333333333,CL
4661,,,630.0,,,,,1.0,34.0,9.0,25.0,51.0,1.68,,,,,,,0.343945,,0.302203,,,,,,,,,,,,,,,,,,0.206367,,0.28417166666666666,CL
4662,,,630.0,,,,,1.0,27.0,5.0,22.0,36.0,1.409090909,,,,,,,0.345214,,0.315029,,,,,,,,,,,,,,,,,,0.2071284,,0.2891238,CL
4663,,,630.0,,,,,1.0,38.0,28.0,10.0,52.0,2.4,,,,,,,0.350714,,0.287667,,,,,,,,,,,,,,,,,,0.2104284,,0.28293646666666666,ML
4664,,,630.0,,,,,1.0,67.0,23.0,44.0,31.0,0.181818182,,,,,,,0.35579,,0.319304,,,,,,,,,,,,,,,,,,0.213474,,0.29618933333333336,CH
4665,,,630.0,,,,,1.0,68.0,26.0,42.0,30.0,0.095238095,,,,,,,0.363405,,0.356499,,,,,,,,,,,,,,,,,,0.218043,,0.312649,CH
4666,,,630.0,,,,,1.0,74.0,29.0,45.0,29.0,,,,,,,,0.368904,,0.348803,,,,,,,,,,,,,,,,,,0.2213424,,0.31301646666666666,CH
4667,,,630.0,,,,,1.0,67.0,30.0,37.0,30.0,,,,,,,,0.381172,,0.320587,,,,,,,,,,,,,,,,,,0.2287032,,0.3101540666666667,CH
4668,,,630.0,,,,,1.0,64.0,23.0,41.0,23.0,,,,,,,,0.384133,,0.306051,,,,,,,,,,,,,,,,,,0.2304798,,0.30688793333333336,CH
4669,,,630.0,,,,,1.0,61.0,12.0,49.0,26.0,0.285714286,,,,,,,0.398093,,0.348376,,,,,,,,,,,,,,,,,,0.2388558,,0.32844160000000006,CH
4670,,,630.0,,,,,1.0,83.0,26.0,57.0,45.0,0.333333333,,,,,,,0.401054,,0.320159,,,,,,,,,,,,,,,,,,,,0.36060650000000005,CH
4671,,,630.0,,,,,1.0,29.0,16.0,13.0,13.0,-0.230769231,,,,,,,0.412899,,0.358637,,,,,,,,,,,,,,,,,,,,0.385768,CL
4672,,,630.0,,,,,1.0,111.0,31.0,80.0,71.0,0.5,,,,,,,0.426859,,0.397114,,,,,,,,,,,,,,,,,,,,0.41198650000000003,
4673,,,630.0,,,,,1.0,73.0,23.0,50.0,43.0,0.4,,,,,,,0.451818,,0.353934,,,,,,,,,,,,,,,,,,,,0.402876,CH
4674,,,630.0,,,,,1.0,85.0,20.0,65.0,43.0,0.353846154,,,,,,,0.466201,,0.380868,,,,,,,,,,,,,,,,,,,,0.4235345,CH
4675,,,630.0,,,,,1.0,,,30.0,,,,,,,,,0.473815,,0.389419,,,,,,,,,,,,,,,,,,,,0.43161700000000003,
4676,,,630.0,,,,,1.0,,,30.0,68.0,,,,,,,,0.476776,,0.343246,,,,,,,,,,,,,,,,,,,,0.410011,
4677,,,630.0,,,,,1.0,58.0,25.0,33.0,78.0,1.606060606,,,,,,,0.478891,,0.414215,,,,,,,,,,,,,,,,,,,,0.446553,CH
4678,,,630.0,,,,,1.0,58.0,29.0,29.0,70.0,1.413793103,,,,,,,0.492005,,0.415071,,,,,,,,,,,,,,,,,,,,0.453538,CH
